2-Butanol 11,0.464582857,0.461988571,0.461537143,0.46494,0.465005714,0.466791429,0.47158,0.474637143,0.472717143,0.4735,0.472797143,0.470228571,0.46644,0.464945714,0.461822857,0.459662857,0.456234286,0.453794286,0.453,0.455877143,0.459451429,0.460865714,0.464374286,0.469662857,0.4848,0.509782857,0.548977143,0.603368571,0.662422857,0.716894286,0.760105714,0.778551429,0.763557143,0.718154286,0.655554286,0.589562857,0.540017143,0.510205714,0.492577143,0.487468571,0.49056,0.496288571,0.504462857,0.514248571,0.528225714,0.540291429,0.547845714,0.545582857,0.536071429,0.52768,0.518205714,0.503257143,0.489577143,0.483905714,0.479,0.471322857,0.468691429,0.469622857,0.467431429,0.466534286,0.468137143,0.470291429,0.469454286,0.469091429,0.471168571,0.473285714,0.474037143,0.476394286,0.480931429,0.485902857,0.493488571,0.502728571,0.505357143,0.50366,0.505045714,0.506985714,0.503362857,0.496817143,0.492174286,0.485642857,0.478805714,0.474917143,0.474217143,0.471008571,0.467831429,0.466474286,0.467045714,0.467385714,0.467422857,0.464308571,0.462445714,0.463691429,0.464694286,0.462685714,0.464282857,0.46682,0.465325714,0.464222857,0.462034286
2-Butanol 12,0.465871429,0.464114286,0.463228571,0.463322857,0.46354,0.465845714,0.471837143,0.478394286,0.480877143,0.478325714,0.474717143,0.470245714,0.467242857,0.464982857,0.462811429,0.459582857,0.457437143,0.45658,0.455748571,0.457294286,0.459777143,0.460788571,0.462825714,0.471897143,0.487208571,0.512574286,0.561265714,0.625885714,0.685768571,0.751257143,0.807871429,0.834157143,0.812594286,0.757942857,0.685248571,0.610102857,0.550997143,0.50834,0.490391429,0.482697143,0.479691429,0.484288571,0.490814286,0.495802857,0.502151429,0.511771429,0.516931429,0.517217143,0.513122857,0.503974286,0.495308571,0.489231429,0.482597143,0.476197143,0.474222857,0.472694286,0.468997143,0.468571429,0.469885714,0.468442857,0.46552,0.468768571,0.470905714,0.469737143,0.468851429,0.471082857,0.4727,0.475548571,0.479734286,0.480594286,0.481728571,0.48514,0.487602857,0.487362857,0.486274286,0.487057143,0.485585714,0.484082857,0.480617143,0.476348571,0.472528571,0.471311429,0.47106,0.468271429,0.465917143,0.466465714,0.466677143,0.46524,0.465282857,0.464768571,0.463,0.463828571,0.467245714,0.467017143,0.464122857,0.464214286,0.464902857,0.464791429,0.464237143
2-Butanol 13,0.465105714,0.465057143,0.465294286,0.464417143,0.467825714,0.471471429,0.47404,0.478874286,0.482402857,0.480317143,0.476311429,0.473777143,0.468025714,0.464237143,0.462508571,0.460271429,0.455974286,0.456945714,0.457865714,0.455602857,0.455968571,0.462382857,0.466562857,0.472974286,0.492945714,0.527862857,0.573988571,0.638425714,0.72446,0.796091429,0.849142857,0.857288571,0.830777143,0.764617143,0.694711429,0.621428571,0.557391429,0.51148,0.487185714,0.478017143,0.475891429,0.477677143,0.481085714,0.482211429,0.48464,0.491874286,0.496717143,0.4962,0.492948571,0.491048571,0.485774286,0.479531429,0.476728571,0.473768571,0.470682857,0.468477143,0.467254286,0.466305714,0.467222857,0.468337143,0.46668,0.467102857,0.469442857,0.470757143,0.470797143,0.473154286,0.474334286,0.473714286,0.474414286,0.47662,0.477988571,0.479811429,0.481348571,0.480108571,0.477374286,0.477917143,0.479142857,0.476948571,0.474505714,0.473165714,0.470268571,0.467031429,0.468917143,0.469845714,0.466854286,0.465417143,0.46694,0.465062857,0.463497143,0.464942857,0.464588571,0.463897143,0.464605714,0.46514,0.463297143,0.46346,0.4648,0.46506,0.46472
2-Butanol 14,0.460971429,0.457574286,0.457148571,0.460137143,0.463922857,0.467851429,0.473068571,0.477908571,0.478502857,0.478794286,0.480474286,0.476474286,0.470605714,0.467534286,0.467837143,0.465617143,0.464265714,0.46452,0.46338,0.464522857,0.46792,0.468102857,0.46908,0.476002857,0.491354286,0.512237143,0.557028571,0.622471429,0.702831429,0.769754286,0.826642857,0.844982857,0.81912,0.749608571,0.671728571,0.601328571,0.547665714,0.512431429,0.48908,0.480491429,0.482191429,0.487942857,0.491577143,0.49596,0.506317143,0.518168571,0.526208571,0.528254286,0.5227,0.510631429,0.501225714,0.497894286,0.48852,0.479128571,0.477028571,0.477348571,0.47094,0.467565714,0.467462857,0.467274286,0.467331429,0.469585714,0.470362857,0.469122857,0.470665714,0.474057143,0.47498,0.477628571,0.48258,0.486122857,0.485848571,0.491651429,0.49874,0.501571429,0.500691429,0.502831429,0.500045714,0.493734286,0.489577143,0.485811429,0.479354286,0.474082857,0.473248571,0.471237143,0.470671429,0.47014,0.468008571,0.464797143,0.466205714,0.468351429,0.4677,0.465505714,0.465005714,0.46444,0.464391429,0.466085714,0.465117143,0.463628571,0.460882857
2-Butanol 15,0.459934286,0.458062857,0.457505714,0.457414286,0.461497143,0.46632,0.47002,0.472794286,0.475668571,0.476291429,0.47592,0.474222857,0.471342857,0.46838,0.466565714,0.466017143,0.464888571,0.464488571,0.464202857,0.462657143,0.463874286,0.467768571,0.470445714,0.473071429,0.484574286,0.507031429,0.539734286,0.587925714,0.650617143,0.709957143,0.753265714,0.781202857,0.765108571,0.709931429,0.640154286,0.58988,0.539717143,0.506962857,0.494534286,0.493105714,0.489334286,0.494574286,0.507117143,0.516637143,0.528577143,0.54282,0.551508571,0.555474286,0.55278,0.541568571,0.525505714,0.51602,0.50276,0.488277143,0.479374286,0.478297143,0.474971429,0.469168571,0.468197143,0.469105714,0.468231429,0.46626,0.469365714,0.471048571,0.472094286,0.472182857,0.474294286,0.47984,0.490714286,0.501348571,0.511814286,0.52424,0.53566,0.5463,0.550017143,0.55168,0.54468,0.532988571,0.519657143,0.509028571,0.497548571,0.485817143,0.480428571,0.476337143,0.47124,0.468494286,0.468154286,0.467571429,0.466177143,0.465637143,0.465665714,0.465882857,0.466662857,0.465331429,0.463994286,0.46422,0.46676,0.46636,0.46406
2-Butanol 16,0.459785714,0.458077143,0.457154286,0.455982857,0.460011429,0.466425714,0.468891429,0.470402857,0.474634286,0.475608571,0.472494286,0.471794286,0.47146,0.467637143,0.464328571,0.465774286,0.465782857,0.46298,0.46108,0.462957143,0.464254286,0.465554286,0.467005714,0.469271429,0.476802857,0.493514286,0.520525714,0.556977143,0.607148571,0.662111429,0.705668571,0.719657143,0.705174286,0.669905714,0.620551429,0.569697143,0.529462857,0.50638,0.496302857,0.495354286,0.495688571,0.499288571,0.510391429,0.530848571,0.548882857,0.561988571,0.56894,0.576237143,0.577728571,0.567651429,0.543394286,0.519397143,0.505025714,0.495968571,0.486665714,0.480251429,0.476668571,0.471345714,0.468445714,0.46892,0.470354286,0.468345714,0.468694286,0.470597143,0.471402857,0.472597143,0.478754286,0.489417143,0.503242857,0.524662857,0.549191429,0.572611429,0.597445714,0.620508571,0.631097143,0.628802857,0.617211429,0.591785714,0.565851429,0.546848571,0.531754286,0.511408571,0.49304,0.482562857,0.476134286,0.471134286,0.46786,0.468311429,0.466942857,0.464974286,0.464757143,0.463714286,0.465148571,0.467134286,0.466731429,0.463668571,0.465282857,0.466171429,0.467417143
2-Butanol 17,0.45962,0.45906,0.4581,0.456734286,0.456171429,0.461691429,0.467977143,0.468665714,0.468074286,0.470608571,0.472368571,0.469362857,0.467862857,0.466974286,0.46568,0.464388571,0.465042857,0.464671429,0.461757143,0.461514286,0.463425714,0.465294286,0.467128571,0.469891429,0.473545714,0.485831429,0.505017143,0.534577143,0.575342857,0.615991429,0.640594286,0.644225714,0.637988571,0.615488571,0.581971429,0.54742,0.52272,0.505045714,0.4941,0.49224,0.497254286,0.505874286,0.515811429,0.529482857,0.549217143,0.5692,0.582202857,0.590785714,0.591537143,0.578525714,0.555205714,0.532494286,0.51442,0.501048571,0.489888571,0.481165714,0.476954286,0.473334286,0.469431429,0.467848571,0.469337143,0.469034286,0.46924,0.471382857,0.473445714,0.47534,0.484785714,0.500062857,0.524885714,0.553788571,0.588748571,0.626097143,0.666111429,0.6955,0.718148571,0.7079,0.678134286,0.648651429,0.623237143,0.587842857,0.554248571,0.5316,0.507582857,0.492057143,0.483277143,0.475971429,0.471177143,0.470131429,0.469365714,0.4665,0.464051429,0.465371429,0.467048571,0.466328571,0.465242857,0.464745714,0.462211429,0.463705714,0.467528571
2-Butanol 18,0.46454,0.46098,0.45852,0.45674,0.45606,0.456462857,0.460251429,0.466785714,0.469465714,0.469734286,0.469931429,0.46838,0.465288571,0.46558,0.466034286,0.461451429,0.45878,0.459511429,0.458951429,0.458534286,0.461734286,0.463417143,0.464622857,0.46758,0.471202857,0.478442857,0.496494286,0.519494286,0.54914,0.590282857,0.620745714,0.62384,0.613,0.604194286,0.57942,0.54406,0.514114286,0.497602857,0.489882857,0.489702857,0.495442857,0.503685714,0.51522,0.533602857,0.55316,0.564088571,0.575202857,0.590802857,0.593497143,0.575182857,0.55362,0.53508,0.515791429,0.49958,0.490774286,0.48334,0.476074286,0.470945714,0.470228571,0.469165714,0.469265714,0.470142857,0.469851429,0.47008,0.473014286,0.474502857,0.485282857,0.506814286,0.542702857,0.574425714,0.6032,0.642862857,0.693771429,0.738691429,0.750777143,0.749325714,0.743811429,0.716577143,0.666031429,0.609934286,0.574448571,0.542248571,0.515962857,0.493262857,0.481757143,0.475691429,0.471045714,0.467451429,0.46762,0.467911429,0.467005714,0.46634,0.466122857,0.465191429,0.464642857,0.464571429,0.465074286,0.465437143,0.465785714
2-Butanol 19,0.465125714,0.464137143,0.462734286,0.459011429,0.460294286,0.461865714,0.463717143,0.466302857,0.468408571,0.468008571,0.468531429,0.46784,0.46662,0.465034286,0.465271429,0.462574286,0.459328571,0.456974286,0.455842857,0.45418,0.45674,0.461408571,0.463062857,0.46456,0.4715,0.481911429,0.495194286,0.520894286,0.55096,0.580848571,0.603554286,0.617094286,0.613394286,0.5962,0.568122857,0.53578,0.512917143,0.501391429,0.496842857,0.492822857,0.497948571,0.506911429,0.517065714,0.531028571,0.552068571,0.5694,0.579057143,0.586651429,0.58746,0.575008571,0.553954286,0.534962857,0.516551429,0.499014286,0.487662857,0.481425714,0.474994286,0.469025714,0.471091429,0.469662857,0.468168571,0.467051429,0.469917143,0.469394286,0.470205714,0.478288571,0.486562857,0.505374286,0.536465714,0.576431429,0.610277143,0.66248,0.704648571,0.738431429,0.752728571,0.762508571,0.732717143,0.699048571,0.660625714,0.621722857,0.574585714,0.543917143,0.517142857,0.495491429,0.478862857,0.47508,0.471002857,0.467314286,0.466748571,0.468514286,0.466734286,0.464445714,0.465468571,0.466205714,0.464868571,0.465328571,0.46748,0.4672,0.46542
2-Butanol 20,0.461888571,0.464205714,0.464951429,0.463397143,0.462857143,0.4636,0.465408571,0.467097143,0.4686,0.468317143,0.467402857,0.468645714,0.46718,0.464068571,0.461805714,0.460968571,0.455845714,0.451954286,0.452531429,0.454465714,0.454828571,0.45916,0.463665714,0.467582857,0.471551429,0.482377143,0.501894286,0.524922857,0.554957143,0.585231429,0.608545714,0.623617143,0.622348571,0.602325714,0.569385714,0.542448571,0.515171429,0.495382857,0.48892,0.492194286,0.49644,0.504977143,0.51902,0.536711429,0.554105714,0.570631429,0.585142857,0.596882857,0.598148571,0.584511429,0.559211429,0.534282857,0.51542,0.500445714,0.488785714,0.48222,0.479811429,0.475628571,0.470988571,0.470082857,0.469557143,0.468774286,0.469762857,0.469334286,0.470148571,0.474251429,0.4841,0.49728,0.5264,0.563328571,0.60334,0.646348571,0.687114286,0.712285714,0.708785714,0.694045714,0.67988,0.656351429,0.62974,0.600545714,0.569834286,0.527697143,0.504022857,0.492188571,0.480482857,0.471525714,0.471171429,0.471917143,0.469574286,0.46784,0.466497143,0.464828571,0.465651429,0.467951429,0.466754286,0.464157143,0.465902857,0.465251429,0.464157143
2-Butanol 21,0.462422857,0.464748571,0.465217143,0.46406,0.461637143,0.464494286,0.468442857,0.468942857,0.46802,0.46728,0.468608571,0.468491429,0.467642857,0.463831429,0.462082857,0.459345714,0.45538,0.450714286,0.449337143,0.450151429,0.450982857,0.457114286,0.46538,0.469888571,0.47334,0.4875,0.508671429,0.537505714,0.571274286,0.611151429,0.649774286,0.672748571,0.668145714,0.635728571,0.594685714,0.555231429,0.525914286,0.504828571,0.495502857,0.498405714,0.5042,0.5099,0.519528571,0.533131429,0.547597143,0.565997143,0.586074286,0.593482857,0.586082857,0.574142857,0.557197143,0.535808571,0.513514286,0.499285714,0.490051429,0.481354286,0.475085714,0.471234286,0.471474286,0.472088571,0.472162857,0.468808571,0.466574286,0.470057143,0.471851429,0.475417143,0.483157143,0.496348571,0.511485714,0.532951429,0.565951429,0.595334286,0.620514286,0.634385714,0.649768571,0.648645714,0.638617143,0.60642,0.575002857,0.550605714,0.535242857,0.51306,0.492962857,0.48454,0.479082857,0.472417143,0.467957143,0.4692,0.468934286,0.46698,0.46694,0.467071429,0.465317143,0.466945714,0.467908571,0.465454286,0.46226,0.46292,0.46668
2-Butanol 22,0.466097143,0.465611429,0.465282857,0.465097143,0.464534286,0.466145714,0.468102857,0.46838,0.46766,0.470482857,0.469468571,0.467411429,0.467037143,0.468545714,0.463834286,0.460271429,0.457614286,0.454271429,0.451562857,0.453008571,0.454671429,0.456808571,0.461705714,0.469271429,0.476571429,0.490448571,0.518834286,0.558814286,0.605311429,0.6544,0.693642857,0.712797143,0.707834286,0.675114286,0.620305714,0.569234286,0.536462857,0.512188571,0.494342857,0.489851429,0.495242857,0.502414286,0.50906,0.525917143,0.543188571,0.559002857,0.572485714,0.584257143,0.582842857,0.570231429,0.550334286,0.527202857,0.50706,0.49526,0.487317143,0.480754286,0.476645714,0.473305714,0.469168571,0.466445714,0.468045714,0.469754286,0.468497143,0.468494286,0.471334286,0.473354286,0.476517143,0.4865,0.49774,0.510457143,0.528308571,0.544977143,0.556405714,0.56692,0.576045714,0.57982,0.567794286,0.549188571,0.529871429,0.516551429,0.502334286,0.490097143,0.481705714,0.475362857,0.473445714,0.472245714,0.46872,0.466591429,0.466685714,0.467557143,0.467082857,0.466208571,0.465051429,0.465117143,0.466705714,0.46772,0.465714286,0.465897143,0.467065714
2-Butanol 23,0.463602857,0.463788571,0.464517143,0.467177143,0.466548571,0.465062857,0.468214286,0.47232,0.471948571,0.470317143,0.472597143,0.47318,0.468331429,0.464977143,0.465668571,0.462748571,0.4577,0.454525714,0.452437143,0.453037143,0.45798,0.460528571,0.462734286,0.467811429,0.480025714,0.499974286,0.538057143,0.58722,0.645262857,0.702145714,0.743351429,0.756245714,0.748411429,0.717445714,0.66484,0.599,0.545934286,0.51036,0.495922857,0.489305714,0.49218,0.498268571,0.508554286,0.518388571,0.529182857,0.537011429,0.545017143,0.5517,0.55422,0.543351429,0.529588571,0.513348571,0.499894286,0.487305714,0.482942857,0.47862,0.473371429,0.471854286,0.471385714,0.468625714,0.466908571,0.468188571,0.469254286,0.47028,0.472362857,0.474008571,0.474951429,0.477634286,0.485505714,0.493111429,0.500014286,0.508391429,0.516777143,0.519814286,0.523494286,0.523017143,0.517228571,0.50976,0.504248571,0.495425714,0.48632,0.48248,0.477077143,0.472354286,0.470314286,0.469634286,0.466531429,0.465828571,0.468394286,0.468342857,0.465802857,0.46514,0.465471429,0.465508571,0.465085714,0.466551429,0.46626,0.4639,0.45954
